,pattern,alpha,train_rmse,test_rmse
3914,PATT0001305,0.1,0.7015559271719382,0.696639872798621
3915,PATT0001306,0.001,0.6612703298063884,0.6599717554460323
3916,PATT0001306,0.01,0.6656664955120297,0.6616674904458353
3917,PATT0001306,0.1,0.7097676861275302,0.7053672615603984
3918,PATT0001307,0.001,0.7330192224583703,0.733341506895974
3919,PATT0001307,0.01,0.7375753223514158,0.7351557791456083
3920,PATT0001307,0.1,0.7815122750317643,0.7763549844445218
3921,PATT0001308,0.001,0.7157022495733621,0.7168270792051916
3922,PATT0001308,0.01,0.720218742625419,0.7182469877826568
3923,PATT0001308,0.1,0.7506124765766635,0.7459975928414029
3924,PATT0001309,0.001,0.7351105927747534,0.7362332011060893
3925,PATT0001309,0.01,0.7396615420621869,0.7380307877750402
3926,PATT0001309,0.1,0.7808348573134807,0.7756438688193591
3927,PATT0001310,0.001,0.7225321755978633,0.7243866443331587
3928,PATT0001310,0.01,0.727374016866939,0.7263034852202849
3929,PATT0001310,0.1,0.7728770417299582,0.767461185737887
3930,PATT0001311,0.001,0.7170570834506563,0.7189231061298714
3931,PATT0001311,0.01,0.7219927170168812,0.7208328577935357
3932,PATT0001311,0.1,0.7739925213337792,0.7691295584450462
3933,PATT0001312,0.001,0.7150812877236273,0.7149289671421328
3934,PATT0001312,0.01,0.7194627627554334,0.7162437231206973
3935,PATT0001312,0.1,0.7506124765766635,0.7459975928414029
3936,PATT0001313,0.001,0.7357347747411551,0.7357359631481603
3937,PATT0001313,0.01,0.7400436393393529,0.737376621062517
3938,PATT0001313,0.1,0.7808348573134807,0.7756438688193591
3939,PATT0001314,0.001,0.7226476765334793,0.723240170089429
3940,PATT0001314,0.01,0.7271727266831011,0.7247627053048479
3941,PATT0001314,0.1,0.7728770417299582,0.767461185737887
3942,PATT0001315,0.001,0.7188144104386592,0.7199575932618282
3943,PATT0001315,0.01,0.7234817393324376,0.7217536861294517
3944,PATT0001315,0.1,0.7739925213337792,0.7691295584450462
3945,PATT0001316,0.001,0.7190887059432236,0.719899543187397
3946,PATT0001316,0.01,0.723588831486115,0.7213614650150755
3947,PATT0001316,0.1,0.7506124765766635,0.7459975928414029
3948,PATT0001317,0.001,0.7142193915660128,0.7155288279282229
3949,PATT0001317,0.01,0.7193584407019264,0.7172431953746691
3950,PATT0001317,0.1,0.7502851213745337,0.745657731938266
3951,PATT0001318,0.001,0.6992352726658911,0.7011780361259061
3952,PATT0001318,0.01,0.7039472985617274,0.7023372928733155
3953,PATT0001318,0.1,0.7421871147612008,0.7379914235032967
3954,PATT0001319,0.001,0.7263058159519538,0.7279762239866917
3955,PATT0001319,0.01,0.73112231035297,0.7296614825103807
3956,PATT0001319,0.1,0.7727776118224022,0.7673561774204746
3957,PATT0001320,0.001,0.7188801843466871,0.7204797051854558
3958,PATT0001320,0.01,0.7235797183443429,0.7222292872245482
3959,PATT0001320,0.1,0.7733401226483768,0.7684486281251276
3960,PATT0001321,0.001,0.707419400996769,0.7103371592822284
3961,PATT0001321,0.01,0.7121701810435606,0.7116700651852682
3962,PATT0001321,0.1,0.7645540502968499,0.7593762417066203
3963,PATT0001322,0.001,0.6608722842448109,0.6585333738391494
3964,PATT0001322,0.01,0.6651461944736813,0.6598702907594797
3965,PATT0001322,0.1,0.7016151856248953,0.6962576640050232
3966,PATT0001323,0.001,0.6606422184854694,0.6582643087836129
3967,PATT0001323,0.01,0.6647011015288796,0.6592483545437321
3968,PATT0001323,0.1,0.7016151856248953,0.6962576640050232
3969,PATT0001324,0.001,0.6460223884378916,0.6435345768160742
3970,PATT0001324,0.01,0.6493802882283483,0.6437588733880777
3971,PATT0001324,0.1,0.6757643118517681,0.6704060094068757
3972,PATT0001325,0.001,0.6605881188787542,0.6575808821658841
3973,PATT0001325,0.01,0.6646008777277962,0.6584004903191587
3974,PATT0001325,0.1,0.7005915058728037,0.6951579628973835
3975,PATT0001326,0.001,0.6506195515851758,0.6484577789228156
3976,PATT0001326,0.01,0.6546737434467929,0.6490917900542318
3977,PATT0001326,0.1,0.6937000807283225,0.6880748771705769
3978,PATT0001327,0.001,0.6528652491535248,0.6500334893830993
3979,PATT0001327,0.01,0.6572213273974936,0.6515544349923222
3980,PATT0001327,0.1,0.7002375578702907,0.6949306836996113
3981,PATT0001328,0.001,0.7220546984113051,0.7221359105526061
3982,PATT0001328,0.01,0.726447078930199,0.7233053748882301
3983,PATT0001328,0.1,0.7702958423976133,0.7644108727268186
3984,PATT0001329,0.001,0.7099666613303801,0.7105540589433994
3985,PATT0001329,0.01,0.714002064552584,0.7114305751769294
3986,PATT0001329,0.1,0.7438017000907741,0.738877516419163
3987,PATT0001330,0.001,0.724181010378275,0.7247827425333464
3988,PATT0001330,0.01,0.7285355886896184,0.7259723767667687
3989,PATT0001330,0.1,0.7694119674485029,0.7635124588807577
3990,PATT0001331,0.001,0.7160601849707495,0.7173146838191584
3991,PATT0001331,0.01,0.7205443050203961,0.7185104892121031
3992,PATT0001331,0.1,0.764184756583587,0.7582327989656352
3993,PATT0001332,0.001,0.708008467985558,0.7087303154025366
3994,PATT0001332,0.01,0.712807328647192,0.7103002336361693
3995,PATT0001332,0.1,0.7639342681482157,0.7583300573652139
3996,PATT0001333,0.001,0.7093695302361932,0.7089126679650648
3997,PATT0001333,0.01,0.7131790169266364,0.7093685817506807
3998,PATT0001333,0.1,0.7438017000907741,0.738877516419163
3999,PATT0001334,0.001,0.7246303737347809,0.7241038531328475
4000,PATT0001334,0.01,0.7287164910720462,0.7250172999435448
4001,PATT0001334,0.1,0.7694119674485029,0.7635124588807577
4002,PATT0001335,0.001,0.716256577522133,0.7163895518021374
4003,PATT0001335,0.01,0.7204540638688628,0.7170941139650725
4004,PATT0001335,0.1,0.764184756583587,0.7582327989656352
4005,PATT0001336,0.001,0.7096251492633752,0.7095434391958471
4006,PATT0001336,0.01,0.7141506671068931,0.7108336426064356
4007,PATT0001336,0.1,0.7639342681482157,0.7583300573652139
4008,PATT0001337,0.001,0.713405167912291,0.7137682043005531
4009,PATT0001337,0.01,0.7172767736281275,0.7143116214927439
4010,PATT0001337,0.1,0.7438017000907741,0.738877516419163
4011,PATT0001338,0.001,0.7116662658412282,0.7125437441198431
4012,PATT0001338,0.01,0.7160818214217775,0.7132413145326535
4013,PATT0001338,0.1,0.7438017000907741,0.738877516419163
4014,PATT0001339,0.001,0.6948935936147099,0.696125816036555
4015,PATT0001339,0.01,0.6990725276300617,0.6966001209006063
4016,PATT0001339,0.1,0.7361500856104037,0.7315905630914104
4017,PATT0001340,0.001,0.7198874738605199,0.7208167962908537
4018,PATT0001340,0.01,0.7242637425391674,0.721712271271991
4019,PATT0001340,0.1,0.7641847411398045,0.7582327829767279
4020,PATT0001341,0.001,0.7096919535552472,0.7100372547026227
4021,PATT0001341,0.01,0.7142312389223733,0.7113081271915139
4022,PATT0001341,0.1,0.7630515711801055,0.7574365173943042
4023,PATT0001342,0.001,0.7022545010734687,0.7040969276373255
4024,PATT0001342,0.01,0.7067757447251195,0.704957248828779
4025,PATT0001342,0.1,0.7569011046394432,0.751203042091269
4026,PATT0001343,0.001,0.6704628434316591,0.6687276761115838
4027,PATT0001343,0.01,0.6749199923489242,0.6706004613577305
4028,PATT0001343,0.1,0.7160792756201907,0.7113696474332187
4029,PATT0001344,0.001,0.6493539544353427,0.6470060426500075
4030,PATT0001344,0.01,0.653095787509926,0.6480468733665626
4031,PATT0001344,0.1,0.6819180893325801,0.6770725479114519
4032,PATT0001345,0.001,0.6690586721495988,0.666601380972567
4033,PATT0001345,0.01,0.6734729037543283,0.6682827398834466
4034,PATT0001345,0.1,0.7135241803474083,0.708650835467245
4035,PATT0001346,0.001,0.6543606360938622,0.6525207329483352
4036,PATT0001346,0.01,0.6587387101960337,0.6540319153766964
4037,PATT0001346,0.1,0.7017358741397991,0.696789046870267
4038,PATT0001347,0.001,0.6614819319768109,0.6597216566977611
4039,PATT0001347,0.01,0.6662037698946763,0.6618115720483937
4040,PATT0001347,0.1,0.7139436322170518,0.7092994515934181
4041,PATT0001348,0.001,0.6489286456484078,0.6465867311971302
4042,PATT0001348,0.01,0.6524362345449932,0.6471993843214916
4043,PATT0001348,0.1,0.6819180893325801,0.6770725479114519
4044,PATT0001349,0.001,0.6693872119489307,0.6670504180566892
4045,PATT0001349,0.01,0.6735620449868233,0.6683353213237982
4046,PATT0001349,0.1,0.7135241803474083,0.708650835467245
4047,PATT0001350,0.001,0.6542621600789383,0.6525589347393354
4048,PATT0001350,0.01,0.658326457597285,0.6535385824902302
4049,PATT0001350,0.1,0.7017358741397991,0.696789046870267
4050,PATT0001351,0.001,0.6621588252672665,0.6605134521447769
4051,PATT0001351,0.01,0.666615383724691,0.6621969959886022
4052,PATT0001351,0.1,0.7139436322170518,0.7092994515934181
4053,PATT0001352,0.001,0.6503027244686012,0.6479041467473723
4054,PATT0001352,0.01,0.6538789915030419,0.6485097359674716
4055,PATT0001352,0.1,0.6819180893325801,0.6770725479114519
4056,PATT0001353,0.001,0.6453003029536972,0.6436530402520549
4057,PATT0001353,0.01,0.6493103992995465,0.6443986633881192
4058,PATT0001353,0.1,0.681077071822182,0.6762459826212099
4059,PATT0001354,0.001,0.6401222163692409,0.6383359958247881
4060,PATT0001354,0.01,0.6439161812476661,0.6392510438750342
4061,PATT0001354,0.1,0.6795867498642205,0.6748424675582816
4062,PATT0001355,0.001,0.6554878687003509,0.6538689917859541
4063,PATT0001355,0.01,0.6595666808331438,0.6547177666820241
4064,PATT0001355,0.1,0.701582134899299,0.6966223753788686
4065,PATT0001356,0.001,0.6599921348494731,0.6576512334243475
4066,PATT0001356,0.01,0.6644064143518369,0.6592109312749594
4067,PATT0001356,0.1,0.7113115617950814,0.706505333521869
4068,PATT0001357,0.001,0.6462567696159853,0.6448274863390394
4069,PATT0001357,0.01,0.6506793703900114,0.6461355984751009
4070,PATT0001357,0.1,0.6990357300101814,0.6941316845394968
4071,PATT0001358,0.001,0.7115378067440921,0.7113788781462909
4072,PATT0001358,0.01,0.7156510278358503,0.7123810888833925
4073,PATT0001358,0.1,0.7506124886246497,0.7459976172918531
4074,PATT0001359,0.001,0.7320398452841829,0.7323308173414188
4075,PATT0001359,0.01,0.7365116287795621,0.7337767798441268
4076,PATT0001359,0.1,0.7833618783284375,0.7778876108601122
4077,PATT0001360,0.001,0.7184109669241702,0.7190445068163087
4078,PATT0001360,0.01,0.7228413054123047,0.720454038261575
4079,PATT0001360,0.1,0.7732173071589432,0.7677418433000155
4080,PATT0001361,0.001,0.7167635890028842,0.7179973638215053
4081,PATT0001361,0.01,0.7216347250743078,0.7196517186529745
4082,PATT0001361,0.1,0.7779714764049132,0.7728167693491241
4083,PATT0001362,0.001,0.7155463443361917,0.716328333461092
4084,PATT0001362,0.01,0.7197504510452091,0.7174808957867264
4085,PATT0001362,0.1,0.7506124886246497,0.7459976172918531
4086,PATT0001363,0.001,0.7114620731770553,0.7126775481515607
4087,PATT0001363,0.01,0.7161094358304065,0.7140428337379284
4088,PATT0001363,0.1,0.7502851358797962,0.7456577602699922
4089,PATT0001364,0.001,0.6962664552368752,0.6982116729791096
4090,PATT0001364,0.01,0.7006787965029188,0.6991067524394118
4091,PATT0001364,0.1,0.7421871029875104,0.7379913532943556
4092,PATT0001365,0.001,0.7219815852310795,0.7236375243956984
4093,PATT0001365,0.01,0.7265467867112059,0.7251802257290583
4094,PATT0001365,0.1,0.7729790887612431,0.7675001853816381
4095,PATT0001366,0.001,0.7158323392642494,0.7175065410150474
4096,PATT0001366,0.01,0.7207185733794182,0.7191547426634055
4097,PATT0001366,0.1,0.7758805000918269,0.7707144844892366
4098,PATT0001367,0.001,0.7037860691405406,0.7066974886036101
4099,PATT0001367,0.01,0.7085348441797409,0.7081035860459485
4100,PATT0001367,0.1,0.7648053303565792,0.7595801832103743
4101,PATT0001368,0.001,0.715033686473087,0.7148062884217381
4102,PATT0001368,0.01,0.7189623898259109,0.715611091157664
4103,PATT0001368,0.1,0.7506124886246497,0.7459976172918531
4104,PATT0001369,0.001,0.7111562236752653,0.7113816711061907
4105,PATT0001369,0.01,0.7154438018967167,0.712219139656128
4106,PATT0001369,0.1,0.7502851358797962,0.7456577602699922
4107,PATT0001370,0.001,0.6976076276185521,0.698854252649285
4108,PATT0001370,0.01,0.701777435739524,0.6994017439168984
4109,PATT0001370,0.1,0.7421871029875104,0.7379913532943556
4110,PATT0001371,0.001,0.7221959865053368,0.7227586373172228
4111,PATT0001371,0.01,0.7264943012906322,0.7238647286046703
4112,PATT0001371,0.1,0.7729790887612431,0.7675001853816381
4113,PATT0001372,0.001,0.7178581261893856,0.7188268614551095
4114,PATT0001372,0.01,0.72244455284053,0.720309200450628
4115,PATT0001372,0.1,0.7758805000918269,0.7707144844892366
4116,PATT0001373,0.001,0.7054191533694717,0.7074907199892406
4117,PATT0001373,0.01,0.7099139224527877,0.7085457843374052
4118,PATT0001373,0.1,0.7648053303565792,0.7595801832103743
4119,PATT0001374,0.001,0.7152040831069428,0.7165974996439533
4120,PATT0001374,0.01,0.7196656858746197,0.7175156321771116
4121,PATT0001374,0.1,0.7502851358797962,0.7456577602699922
4122,PATT0001375,0.001,0.6988499229713603,0.7008923088144591
4123,PATT0001375,0.01,0.7031754874346215,0.7014704467327453
4124,PATT0001375,0.1,0.7421871029875104,0.7379913532943556
4125,PATT0001376,0.001,0.6962964187473706,0.6990104692014126
4126,PATT0001376,0.01,0.7009186494005074,0.699616534463826
4127,PATT0001376,0.1,0.741918602991164,0.7377107676685006
4128,PATT0001377,0.001,0.7066660646725778,0.7095479947859439
4129,PATT0001377,0.01,0.7113136550266868,0.710559508207483
4130,PATT0001377,0.1,0.7646463282040163,0.7594200193761323
4131,PATT0001378,0.001,0.6541054256059422,0.6513961677574224
4132,PATT0001378,0.01,0.6564088015244265,0.6517221491608471
4133,PATT0001378,0.1,0.6918092585963863,0.6867110085272796
4134,PATT0001379,0.001,0.7059072588011247,0.7005328834282878
4135,PATT0001379,0.01,0.7085562180487426,0.7015165215921181
4136,PATT0001379,0.1,0.7457149030237684,0.7392051183183206
4137,PATT0001380,0.001,0.7080499302809675,0.7024676877209769
4138,PATT0001380,0.01,0.710522530405708,0.7032275980811276
4139,PATT0001380,0.1,0.7457149030237684,0.7392051183183206
4140,PATT0001381,0.001,0.6853907493629354,0.6805226922045449
4141,PATT0001381,0.01,0.6877040799135179,0.6810981612327919
4142,PATT0001381,0.1,0.7191258572121102,0.7132346864886199
4143,PATT0001382,0.001,0.7056641732468251,0.6999562359104811
4144,PATT0001382,0.01,0.708246490162159,0.7007123563268306
4145,PATT0001382,0.1,0.7457138195767719,0.7392039613500317
4146,PATT0001383,0.001,0.6921829706590159,0.686348349040796
4147,PATT0001383,0.01,0.6949670964359447,0.6876744470745101
4148,PATT0001383,0.1,0.738169019351707,0.73126108581429
4149,PATT0001384,0.001,0.6967385077397116,0.6911940605396867
4150,PATT0001384,0.01,0.6994935087359234,0.6922190648074164
4151,PATT0001384,0.1,0.7437172923346428,0.7374232116479785
4152,PATT0001385,0.001,0.6719976874478066,0.671913515362125
4153,PATT0001385,0.01,0.6748055548242479,0.6732141071103829
4154,PATT0001385,0.1,0.7096696779368155,0.7061472852097102
4155,PATT0001386,0.001,0.6728143208330757,0.6733664448958373
4156,PATT0001386,0.01,0.67538383094252,0.6740365716000711
4157,PATT0001386,0.1,0.7096696779368155,0.7061472852097102
4158,PATT0001387,0.001,0.640860206122452,0.6388476844871774
4159,PATT0001387,0.01,0.6430653159699788,0.6391377837983251
4160,PATT0001387,0.1,0.6730535895350667,0.6682758105915699
4161,PATT0001388,0.001,0.6669128780251758,0.665613382129295
4162,PATT0001388,0.01,0.6696077778113154,0.6665771479753337
4163,PATT0001388,0.1,0.7082099748553121,0.704514233875998
4164,PATT0001389,0.001,0.642777318422508,0.6398145418198232
4165,PATT0001389,0.01,0.6455234800603622,0.6410987724186443
4166,PATT0001389,0.1,0.6944339888899617,0.6899853582220477
4167,PATT0001390,0.001,0.6653324540094403,0.66502042783303
4168,PATT0001390,0.01,0.6682495867436389,0.666238516444343
4169,PATT0001390,0.1,0.7094013154391556,0.7058945092010005
4170,PATT0001391,0.001,0.7248332083751469,0.720908176142123
4171,PATT0001391,0.01,0.7276363174861579,0.7220972276624389
4172,PATT0001391,0.1,0.7643209048615619,0.7587261966965385
4173,PATT0001392,0.001,0.6933022280469446,0.6891097290802196
4174,PATT0001392,0.01,0.6958805411541191,0.6900232430295471
4175,PATT0001392,0.1,0.7275381297833233,0.7220088923362704
4176,PATT0001393,0.001,0.7197195549721386,0.7154831091007391
4177,PATT0001393,0.01,0.7226619551445072,0.7166766869131179
4178,PATT0001393,0.1,0.7629717227592377,0.7572843103514584
4179,PATT0001394,0.001,0.6967580930665407,0.6920708189834084
4180,PATT0001394,0.01,0.6997627952733179,0.6938691670563457
4181,PATT0001394,0.1,0.7482309345906806,0.7419896772080414
4182,PATT0001395,0.001,0.7117550154091419,0.7083613069599679
4183,PATT0001395,0.01,0.7147855699613301,0.7095006265233922
4184,PATT0001395,0.1,0.7619360491085502,0.7565828415605794
4185,PATT0001396,0.001,0.6945422371342015,0.6900589851812281
4186,PATT0001396,0.01,0.6969513647951442,0.6907082235797941
4187,PATT0001396,0.1,0.7275381297833233,0.7220088923362704
4188,PATT0001397,0.001,0.7223563307142823,0.7180598009148584
4189,PATT0001397,0.01,0.72504337354094,0.7190306640700943
4190,PATT0001397,0.1,0.7629717227592377,0.7572843103514584
4191,PATT0001398,0.001,0.6988498615891318,0.6938042775454571
4192,PATT0001398,0.01,0.7016990777291359,0.6953047651602324
4193,PATT0001398,0.1,0.7482309345906806,0.7419896772080414
4194,PATT0001399,0.001,0.7138860861399641,0.7106904935210071
4195,PATT0001399,0.01,0.7166904631826304,0.7116299514551484
4196,PATT0001399,0.1,0.7619360491085502,0.7565828415605794
4197,PATT0001400,0.001,0.6942453853834104,0.6899279804914367
4198,PATT0001400,0.01,0.6967467088279378,0.6906706146303709
4199,PATT0001400,0.1,0.7275381297833233,0.7220088923362704
4200,PATT0001401,0.001,0.6840663011054597,0.680027670165422
4201,PATT0001401,0.01,0.6868731318127304,0.6812046038336299
4202,PATT0001401,0.1,0.726446698838069,0.7208848552977425
4203,PATT0001402,0.001,0.6824392971070457,0.6793970174184016
4204,PATT0001402,0.01,0.6852421695541601,0.6800893339095612
4205,PATT0001402,0.1,0.7244319006576265,0.7192494830613129
4206,PATT0001403,0.001,0.698557014425819,0.6940316464370512
4207,PATT0001403,0.01,0.701448646907438,0.6954127370861533
4208,PATT0001403,0.1,0.7482308514277757,0.7419896217540974
4209,PATT0001404,0.001,0.7093648046408129,0.7057852608160557
4210,PATT0001404,0.01,0.7122675239551501,0.7067863497622388
4211,PATT0001404,0.1,0.7604294922813976,0.7549845684347503
4212,PATT0001405,0.001,0.6868058284430262,0.6837397821950506
4213,PATT0001405,0.01,0.6899479618702922,0.6850232152438036
4214,PATT0001405,0.1,0.7451743175864219,0.7391735122499246
4215,PATT0001406,0.001,0.662630739195719,0.6587982630255075
4216,PATT0001406,0.01,0.6651781391024776,0.6597292924183266
4217,PATT0001406,0.1,0.6945698914215365,0.6892914599301495
4218,PATT0001407,0.001,0.6633585519305609,0.6598933445460756
4219,PATT0001407,0.01,0.6657166513744665,0.6602626052222589
4220,PATT0001407,0.1,0.6945698914215365,0.6892914599301495
4221,PATT0001408,0.001,0.6322105778922797,0.6282067400510001
4222,PATT0001408,0.01,0.6341336092092559,0.6281828220237801
4223,PATT0001408,0.1,0.6662877053985479,0.6608906717832491
4224,PATT0001409,0.001,0.6546552461890545,0.6494722115793808
4225,PATT0001409,0.01,0.6570506077650181,0.6500763067272954
4226,PATT0001409,0.1,0.6934857517406636,0.6881254248551959
4227,PATT0001410,0.001,0.636933126265068,0.6316012858477597
4228,PATT0001410,0.01,0.6395036493275094,0.6324420274618981
